Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ПАТРІОТ,ЖИТОМИРСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ  СПРАВЕДЛИВА УКРАЇНА,Житомирська обл.,33649819,"Житомирська обл., м. Житомир, вул. Космонавтів, 46","Житомирська обл., м. Житомир, вул. Космонавтів, 46",
ПАТРІОТ,ЧЕРНІГІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ СПРАВЕДЛИВА УКРАЇНА,Чернігівська обл.,33799814,"Чернігівська обл.,  Ніжинський р-н, вул. Преображенська, 7","Чернігівська обл.,  Ніжинський р-н, вул. Преображенська, 7",
ПАТРІОТ,Полтавська обласна організація,Полтавська обл.,37914628,"Полтавська обл., м. Полтава, пров. Цілинний, 33","Полтавська обл., м. Полтава, пров. Цілинний, 33",
ПАТРІОТ,Бориспільська міська організація,Київська обл.,33768896,"Київська обл.,  Бориспільський р-н, вул. Остапа Вишні, 5","Київська обл.,  Бориспільський р-н, вул. Остапа Вишні, 5",
ПАТРІОТ,ЧЕРКАСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ СПРАВЕДЛИВА УКРАЇНА,Черкаська обл.,37067495,"Черкаська обл., м. Черкаси, вул. Розкопна, 149/2","Черкаська обл., м. Черкаси, вул. Розкопна, 149/2",
ПАТРІОТ,Дніпропетровська обласна організація,Дніпропетровська обл.,42195463,"Дніпропетровська обл., м. Дніпро, вул. Панікахи, 75","Дніпропетровська обл., м. Дніпро, вул. Панікахи, 75",
ПАТРІОТ,Харцизька міська організація Політичної Партії СПРАВЕДЛИВА Україна,Донецька обл.,37786353,"Донецька обл.,  Донецький р-н, вул. Металургів, 5 ","Донецька обл.,  Донецький р-н, вул. Металургів, 5 ",
ПАТРІОТ,Житомирська міська організація Політичної Партії СПРАВЕДЛИВА Україна,Житомирська обл.,37976401,"Житомирська обл., м. Житомир, вул. Вокзальна, 10","Житомирська обл., м. Житомир, вул. Вокзальна, 10",
ПАТРІОТ,Севастопольська міська організація Політичної Партії СПРАВЕДЛИВА Україна,М.севастополь,38027359,"М.севастополь,  Балаклавський, вул. Гвардейська, 5","М.севастополь,  Балаклавський, вул. Гвардейська, 5",
ПАТРІОТ,Кримська Республіканська організація Політичної Партії СПРАВЕДЛИВА Україна,Автономна республіка крим,37979250,"Автономна республіка крим, м. Сімферополь, вул. Комсомольська, 6","Автономна республіка крим, м. Сімферополь, вул. Комсомольська, 6",
ПАТРІОТ,Черкаська міська організація Політичної Партії СПРАВЕДЛИВА Україна,Черкаська обл.,36994964,"Черкаська обл., м. Черкаси, вул. Сумгаїтська, 8/5","Черкаська обл., м. Черкаси, вул. Сумгаїтська, 8/5",
