Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
Громадянська позиція,Центральний офіс,Україна,33492420,"м. Київ, вул. ДМИТРІВСЬКА, буд. 45, кв. 20","м. Київ, вул. АНТОНОВИЧА, буд. 23Б, кв. 42","АТ ""УКРЕКСІМБАНК"", 260040250550"
Громадянська позиція,Тернопільська районна організація,Тернопільська область,37043872,"Тернопільська обл.,  Тернопільський р-н, с. Жовтневе, вул. ЛЕСІ УКРАЇНКИ, буд. 44","Тернопільська обл., Тернопільський р-н, с. Підгородне, вул. Дачна, буд. 34",
Громадянська позиція,Луганська обласна організація,Луганська область,37178520,"м. Сєвєродонецьк, просп. Гвардійський, буд. 47 кв. 111","Луганська обл., м. Сєвєродонецьк, бульв. Дружби Народів, буд. 41 кв. 21","ТВББВ № 10012/07 філія Луганського упр.ПАТ ""Держ.ощад.банк України"" МФО 304665, п/р 26008300741004"
Громадянська позиція,Закарпатська обласна організація,Закарпатська область,37296975,"м. Ужгород, вул. БОЖЕНКО, буд. 6",,Філія Закартпатське обласне управління ТВБВ 10006/01 АТ Ощадбанк МФО 312356 рах.№26003000588433
Громадянська позиція,Кіровоградська обласна організація,Кіровоградська область,37297586,"м. Кропивницький, вул. БЄЛІНСЬКОГО, буд. 2В",,"Філії - Кіровоградське обл. упр.ПАТ ""Державний Ощадний банк України "", МФО 323475 р/р 26007300684913"
Громадянська позиція,Київська обласна організація,Київська область,37236193,"Київська обл., Броварський р-н, с. Зазим'є, пров. ОЗЕРНИЙ, буд. 3",,Від.«На Шовковичній» ПАТ«УКРСОЦБАНК» МФО 300023 р/р 26009012000449
Громадянська позиція,Верховинська районна організація,Івано-Франківська область,38335784,"Івано-Франківська обл., Верховинський р-н, смт Верховина, вул. СТУСА, буд. 10",,
Громадянська позиція,Рівненська обласна організація,Рівненська область,37302082,"м. Рівне, вул. ТИХА, буд. 12",,"Р/р 2600101835680 у ПАТ Кредобанк у м. Рівне, МФО 325365"
Громадянська позиція,Хмельницька обласна організація,Хмельницька область,37263887,"м. Хмельницький, вул. СВОБОДИ, буд. 4",,
Громадянська позиція,Харківська обласна організація,Харківська область,37188240,"м. Харків, вул. Клочківська, буд. 174, оф. 102",,"Харківське обласне управління АТ ""Ощадбанк"", МФО 351823, п/р 26004300641612"
Громадянська позиція,Донецька обласна організація,Донецька область,37295259,"Донецька обл., м. Краматорськ, вул. Лікарська, буд. 17, кв. 33",,"ПАТ ""УКРСОЦБАНК"" №26008012038564, МФО 300023"
Громадянська позиція,Тернопільська обласна організація,Тернопільська область,37016189,"м. Тернопіль, вул. ЛЕПКОГО, буд. 16, кв. 21","м. Тернопіль, вул. Євгена КОНОВАЛЬЦЯ, буд. 4","АТ ""ОЩАДБАНК"" 26002300597395"
Громадянська позиція,Львівська обласна організація,Львівська область,37277596,"м. Львів, просп. ШЕВЧЕНКА, буд. 12, кв. 4",,"ПАТ ""РАЙФФАЗЕН БАНК АВАЛЬ"",26005314012"
Громадянська позиція,Тернопільська міська організація,Тернопільська область,37372605,"м. Тернопіль, вул. Тарнавського, буд. 15, кв. 10","м. Тернопіль, вул. Злуки, буд. 15, кв. 15",
