Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
СЛУГА НАРОДУ,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА організація,Івано-франківська обл.,43669941,"Івано-франківська обл.,  Івано-Франківський р-н, вул. Грушевського, 14","Івано-франківська обл.,  Івано-Франківський р-н, вул. Грушевського, 14","АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA793223130000026006000044766; АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA423223130000029243000110944; АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA393223130000026042000010215; АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA103223130000026080000053580"
СЛУГА НАРОДУ,ЛУГАНСЬКА ОБЛАСНА організація,Луганська обл.,43721435,"Луганська обл., м. Сєвєродонецьк, просп. Гвардійський, 47/22","Луганська обл., м. Сєвєродонецьк, просп. Гвардійський, 47/22","АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA263223130000026004000045109; АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA723223130000026040000010659"
СЛУГА НАРОДУ,ЗАКАРПАТСЬКА ОБЛАСНА організація,Закарпатська обл.,43715217,"Закарпатська обл.,  Ужгородський р-н, вул. Ракоці Ференца, 22","Закарпатська обл.,  Ужгородський р-н, вул. Ракоці Ференца, 22","АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA883223130000026007000044958; АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA063223130000002924800018718; АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA393223130000026041000010443"
СЛУГА НАРОДУ,РІВНЕНСЬКА ОБЛАСНА організація,Рівненська обл.,43655001,"Рівненська обл., м. Рівне, вул. 16 Липня, 42","Рівненська обл., м. Рівне, вул. 16 Липня, 42","АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA483223130000026004000044713; АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA453223130000029243000210703; АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA773223130000026048000010394"
СЛУГА НАРОДУ,ЧЕРНІГІВСЬКА ОБЛАСНА організація,Чернігівська обл.,43663117,"Чернігівська обл., м. Чернігів, вул. П'ятницька, 7","Чернігівська обл., м. Чернігів, вул. П'ятницька, 7","АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA903223130000026000000044966; АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA643223130000026044000010376"
СЛУГА НАРОДУ,СУМСЬКА ОБЛАСНА організація,Сумська обл.,43678249,"Сумська обл., м. Суми, пров. 9 Травня, 4","Сумська обл., м. Суми, пров. 9 Травня, 4","АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA783223130000026001000044954; АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA973223130000002924700018616; АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA133223130000026045000010096"
СЛУГА НАРОДУ,ЖИТОМИРСЬКА ОБЛАСНА організація,Житомирська обл.,43671044,"Житомирська обл., м. Житомир, вул. Михайлівська, 8/1","Житомирська обл., м. Житомир, вул. Михайлівська, 8/1","АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA073223130000026009000044990; АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA723223130000026040000010853"
СЛУГА НАРОДУ,ЧЕРКАСЬКА ОБЛАСНА організація,Черкаська обл.,43705261,"Черкаська обл., м. Черкаси, бульв. Шевченка, 150","Черкаська обл., м. Черкаси, бульв. Шевченка, 150","АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA823223130000026007000044969; АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA673223130000026042000010293"
СЛУГА НАРОДУ,ХАРКІВСЬКА ОБЛАСНА організація,Харківська обл.,43660231,"Харківська обл., м. Харків, вул. Суздальські Ряди, 12","Харківська обл., м. Харків, вул. Суздальські Ряди, 12","АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA973223130000026007000044602; АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA043223130000026048000010059; АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA053223130000029249001834223"
СЛУГА НАРОДУ,КРИВОРІЗЬКА МІСЬКА організація,Дніпропетровська обл.,43945782,"Дніпропетровська обл., м. Кривий Ріг, вул. Матусевича Віталія, 8","Дніпропетровська обл., м. Кривий Ріг, вул. Матусевича Віталія, 8","АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA033223130000026001000047274; АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA023223130000029245001539630; АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA553223130000026043000010281"
СЛУГА НАРОДУ,ТЕРНОПІЛЬСЬКА ОБЛАСНА організація,Тернопільська обл.,43723249,"Тернопільська обл., м. Тернопіль, вул. Чорновола В’ячеслава, 1","Тернопільська обл., м. Тернопіль, вул. Чорновола В’ячеслава, 1","АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA783223130000026004000045143; АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA353223130000000292460001919; АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA753223130000026042000010925"
СЛУГА НАРОДУ,ХМЕЛЬНИЦЬКА ОБЛАСНА організація,Хмельницька обл.,43675248,"Хмельницька обл.,  Хмельницький р-н, вул. Подільська, 109","Хмельницька обл.,  Хмельницький р-н, вул. Подільська, 109","АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA663223130000026002000044845; АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA373223130000002924200017191; АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA583223130000026049000010702"
СЛУГА НАРОДУ,ВОЛИНСЬКА ОБЛАСНА організація,Волинська обл.,43691034,"Волинська обл., м. Луцьк, вул. Набережна, 4А","Волинська обл., м. Луцьк, вул. Набережна, 4А","АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA273223130000026006000044926; АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA883223130000002924600018471; АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA133223130000026049000010348"
СЛУГА НАРОДУ,КИЇВСЬКА ОБЛАСНА організація,Київська обл.,43696886,"Київська обл.,  Бориспільський р-н, вул. Київський Шлях, 69-А","Київська обл.,  Бориспільський р-н, вул. Київський Шлях, 69-А","АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA233223130000026002000045037; АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA493223130000026048000010510"
СЛУГА НАРОДУ,ЗАПОРІЗЬКА ОБЛАСНА організація,Запорізька обл.,43713377,"Запорізька обл., м. Запоріжжя, бульв. Центральний, 3","Запорізька обл., м. Запоріжжя, бульв. Центральний, 3","АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ"", ЄДРПОУ: 00032112, р/р № UA203223130000026000000045062"
