Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ГОЛОС,ДНІПРОПЕТРОВСЬКА ОБЛАСНА ТЕРИТОРІАЛЬНА організація,Дніпропетровська область,43433560,"Дніпропетровська обл., м. Дніпро, вул. Моссаковського Володимира, буд. 8","Дніпропетровська обл., м. Дніпро, вул. Моссаковського Володимира, буд. 8","АТ"" Райффайзен Банк "", ЄДРПОУ: 14305909, р/р № UA603003350000000026002678096; АТ"" Райффайзен Банк "", ЄДРПОУ: 14305909, р/р № UA713003350000000026001745243"
ГОЛОС,ЛЬВІВСЬКА ОБЛАСНА ТЕРИТОРІАЛЬНА організація,Львівська область,43311440,"Львівська обл., м. Львів, вул. Буйка П. професора, буд. 2","Львівська обл., м. Львів, вул. Буйка П. професора, буд. 2","АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA333052990000026002011039403"
ГОЛОС,ХЕРСОНСЬКА ОБЛАСНА ТЕРИТОРІАЛЬНА організація,Херсонська область,43449722,"Херсонська обл., м. Нова Каховка, вул. Соборна, буд. 25","Херсонська обл., м. Нова Каховка, вул. Соборна, буд. 25","АТ ""РАЙФФАЙЗЕН БАНК"", ЄДРПОУ: 14305909, р/р № UA043003350000000026006697426"
ГОЛОС,ЖИТОМИРСЬКА ОБЛАСНА ТЕРИТОРІАЛЬНА організація,Житомирська область,43649580,"Житомирська обл., м. Житомир, вул. Велика Бердичівська, буд. 35","Житомирська обл., м. Житомир, вул. Велика Бердичівська, буд. 35",
ГОЛОС,ТЕРНОПІЛЬСЬКА ОБЛАСНА ТЕРИТОРІАЛЬНА організація,Тернопільська область,43306708,"Тернопільська обл., м. Тернопіль, вул. Лесі Українки, буд. 35","Тернопільська обл., м. Тернопіль, вул. Лесі Українки, буд. 35","АТ «Райффайзен Банк», ЄДРПОУ: 14305909, р/р № UA363003350000000026000762681"
ГОЛОС,Полтавська обласна територіальна організація,Полтавська область,43814037,"Полтавська обл., м. Кременчук, вул. Сердюка Ігоря, буд. 1","Полтавська обл., м. Кременчук, вул. Сердюка Ігоря, буд. 1",
ГОЛОС,ДОНЕЦЬКА ОБЛАСНА ТЕРИТОРІАЛЬНА організація,Донецька область,43822912,"Донецька обл., м. Краматорськ, бульв. Краматорський, буд. 11","Донецька обл., м. Краматорськ, бульв. Краматорський, буд. 11","Акціонерне товариство ""ПриватБанк"", ЄДРПОУ: 14360570, р/р № UA733355480000026001053625949; Акціонерне товариство ""ПриватБанк"", ЄДРПОУ: 14360570, р/р № UA123355480000026004053633444"
ГОЛОС,ВІННИЦЬКА ОБЛАСНА ТЕРИТОРІАЛЬНА організація,Вінницька область,43428147,"Вінницька обл., Вінницький р-н, вул. Київська, буд. 14","Вінницька обл., Вінницький р-н, вул. Київська, буд. 14","АТ ""РАЙФФАЙЗЕН БАНК"", ЄДРПОУ: 14305909, р/р № UA853003350000000026003698086"
ГОЛОС,ВОЛИНСЬКА ОБЛАСНА ТЕРИТОРІАЛЬНА організація,Волинська область,43697743,"Волинська обл., м. Луцьк, вул. Боженка, буд. 34Г","Волинська обл., м. Луцьк, вул. Боженка, буд. 34Г",
ГОЛОС,ЗАПОРІЗЬКА ОБЛАСНА ТЕРИТОРІАЛЬНА організація,Запорізька область,44167286,"Запорізька обл., м. Запоріжжя, вул. Медведєва сержанта, буд. 6","Запорізька обл., м. Запоріжжя, вул. Медведєва сержанта, буд. 6","АТ ""РАЙФФАЙЗЕН БАНК"" , ЄДРПОУ: 14305909, р/р № UA783003350000000026006734312"
ГОЛОС,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА ТЕРИТОРІАЛЬНА організація,Івано-франківська область,43373308,"Івано-франківська обл., м. Івано-Франківськ, вул. Коновальця Євгена, буд. 227 А","Івано-франківська обл., м. Івано-Франківськ, вул. Коновальця Євгена, буд. 227 А"," АТ ""РАЙФФАЙЗЕН БАНК"", ЄДРПОУ: 14305909, р/р № UA563003350000000026006677963"
ГОЛОС,КИЇВСЬКА ОБЛАСНА ТЕРИТОРІАЛЬНА організація,Київська область,43307785,"Київська обл., Києво-Святошинський р-н, вул. Чубинського Павла, буд. 4","Київська обл., Києво-Святошинський р-н, вул. Чубинського Павла, буд. 4","АТ ""РАЙФФАЙЗЕН БАНК"", ЄДРПОУ: 14305909, р/р № UA593003350000000026000666431; АТ ""РАЙФФАЙЗЕН БАНК"", ЄДРПОУ: 14305909, р/р № UA423003350000000026006747473"
ГОЛОС,ЛУГАНСЬКА ОБЛАСНА ТЕРИТОРІАЛЬНА організація,Луганська область,44328963,"Луганська обл., м. Рубіжне, вул. 30 років Перемоги, буд. 5","Луганська обл., м. Рубіжне, вул. 30 років Перемоги, буд. 5",
ГОЛОС,МИКОЛАЇВСЬКА ОБЛАСНА ТЕРИТОРІАЛЬНА організація,Миколаївська область,44345748,"Миколаївська обл., м. Миколаїв, просп. Богоявленський, буд. 308","Миколаївська обл., м. Миколаїв, просп. Богоявленський, буд. 308","АТ «Райффайзен Банк», ЄДРПОУ: 14305909, р/р № UA223003350000000026000734318; АТ «Райффайзен Банк», ЄДРПОУ: 14305909, р/р № UA133003350000000026002750334"
ГОЛОС,СУМСЬКА ОБЛАСНА ТЕРИТОРІАЛЬНА організація,Сумська область,44302594,"Сумська обл., м. Суми, вул. Гагаріна, буд. 15","Сумська обл., м. Суми, вул. Гагаріна, буд. 15","АТ ""РАЙФФАЙЗЕН БАНК"", ЄДРПОУ: 14305909, р/р № UA753003350000000026007732108"
ГОЛОС,ХМЕЛЬНИЦЬКА ОБЛАСНА ТЕРИТОРІАЛЬНА організація,Хмельницька область,43425083,"Хмельницька обл., м. Хмельницький, вул. Подільська, буд. 115","Хмельницька обл., м. Хмельницький, вул. Подільська, буд. 115","АТ ""РАЙФФАЙЗЕН БАНК"", ЄДРПОУ: 14305909, р/р № UA783003350000000026003737691"
ГОЛОС,ЧЕРНІВЕЦЬКА ОБЛАСНА ТЕРИТОРІАЛЬНА організація,Чернівецька область,43314572,"Чернівецька обл., м. Чернівці, вул. Руська, буд. 235","Чернівецька обл., м. Чернівці, вул. Руська, буд. 235","АТ ""РАЙФФАЙЗЕН БАНК"", ЄДРПОУ: 14305909, р/р № UA743003350000000026008664587; АТ ""РАЙФФАЙЗЕН БАНК"", ЄДРПОУ: 14305909, р/р № UA973003350000000026006743961"
ГОЛОС,ЧЕРНІГІВСЬКА ОБЛАСНА ТЕРИТОРІАЛЬНА організація,Чернігівська область,43438918,"Чернігівська обл., м. Чернігів, вул. Полуботка гетьмана, буд. 30","Чернігівська обл., м. Чернігів, вул. Полуботка гетьмана, буд. 30","АТ ""РАЙФФАЙЗЕН БАНК"", ЄДРПОУ: 14305909, р/р № UA983003350000000026007679799"
