Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
АГРАРНА ПАРТІЯ УКРАЇНИ,Дарницька районна у м. Києві партійна організація Аграрної партії України,М.київ,34968251,"М.київ,  Дарницький, вул. Драгоманова, 6а","М.київ,  Дарницький, вул. Драгоманова, 6а",
АГРАРНА ПАРТІЯ УКРАЇНИ,Київська регіональна міська партійна організація Аграрної партії України,М.київ,35839722,"М.київ,  Подільський, вул. Ужвій Наталії, 10","М.київ,  Подільський, вул. Ужвій Наталії, 10","АТ КБ ""Приватбанк"", ЄДРПОУ: 14360570, р/р № UA063052990000026009045002067"
АГРАРНА ПАРТІЯ УКРАЇНИ,Святошинська районна організація Аграрної партії України,М.київ,34762261,"М.київ,  Святошинський, вул. Осіння, 33","М.київ,  Святошинський, вул. Осіння, 33",
АГРАРНА ПАРТІЯ УКРАЇНИ,Печерська районна у м. Києві організація Аграрної партії України,М.київ,36927552,"М.київ,  Солом'янський, пл. Солом'янська, 2","М.київ,  Солом'янський, пл. Солом'янська, 2",
АГРАРНА ПАРТІЯ УКРАЇНИ,Деснянська в місті Києві районна організація,М.київ,34972509,"М.київ,  Деснянський, вул. Волкова Космонавта, 11а","М.київ,  Деснянський, вул. Волкова Космонавта, 11а",
АГРАРНА ПАРТІЯ УКРАЇНИ,Глобинська районна партійна організація Аграрної партії України,Полтавська обл.,34548604,"Полтавська обл.,  Глобинський р-н, вул. Центральна, 287","Полтавська обл.,  Глобинський р-н, вул. Центральна, 287",
АГРАРНА ПАРТІЯ УКРАЇНИ,Карлівська районна партійна організація Аграрної партії України,Полтавська обл.,34865056,"Полтавська обл.,  Карлівський р-н, вул. Комарова, 4","Полтавська обл.,  Карлівський р-н, вул. Комарова, 4",
АГРАРНА ПАРТІЯ УКРАЇНИ,Решетилівська районна партійна організація Аграрної партії України,Полтавська обл.,34689302,"Полтавська обл.,  Решетилівський р-н, вул. Великотирнівська, 6а","Полтавська обл.,  Решетилівський р-н, вул. Великотирнівська, 6а",
АГРАРНА ПАРТІЯ УКРАЇНИ,Полтавська обласна партійна організація Аграрної партії України,Полтавська обл.,34874174,"Полтавська обл., м. Полтава, вул. Соборності, 66","Полтавська обл., м. Полтава, вул. Соборності, 66","АТ КБ Приватбанк, ЄДРПОУ: 14360570, р/р № UA273052990000026002001204293; АТ ""КБ""Глобус"", ЄДРПОУ: 35591059, р/р № UA183805260000002600700109888; АТ КБ Приватбанк, ЄДРПОУ: 14360570, р/р № UA843052990000026041031201131"
АГРАРНА ПАРТІЯ УКРАЇНИ,Семенівська районна партійна організація Аграрної партії України,Полтавська обл.,39945349,"Полтавська обл.,  Семенівський р-н, вул. Воїнів-інтернаціоналістів, 69","Полтавська обл.,  Семенівський р-н, вул. Воїнів-інтернаціоналістів, 69",
