Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ЗА ПРАВА ЛЮДИНИ,МИКОЛАЇВСЬКА ОБЛАСНА організація,Миколаївська область,37158037,"Миколаївська обл., м. Миколаїв, вул. Озерна, буд. 27","Миколаївська обл., м. Миколаїв, вул. Озерна, буд. 27",
ЗА ПРАВА ЛЮДИНИ,ЧЕРНІГІВСЬКА ОБЛАСНА організація,Чернігівська область,37199288,"Чернігівська обл., м. Чернігів, вул. Гонча, буд. 57","Чернігівська обл., м. Чернігів, вул. Гонча, буд. 57",
ЗА ПРАВА ЛЮДИНИ,РЕСПУБЛІКАНСЬКА організація,Автономна республіка крим,36915484,"Автономна республіка крим, м. Сімферополь, вул. 1-ї Кінноі Армії, буд. 74А","Автономна республіка крим, м. Сімферополь, вул. 1-ї Кінноі Армії, буд. 74А",
ЗА ПРАВА ЛЮДИНИ,ЗАКАРПАТСЬКА ОБЛАСНА організація,Закарпатська область,39903005,"Закарпатська обл., Ужгородський р-н, вул. Волошина Августина, буд. 16/1","Закарпатська обл., Ужгородський р-н, вул. Волошина Августина, буд. 16/1",
ЗА ПРАВА ЛЮДИНИ,ЧЕРНІВЕЦЬКА ОБЛАСНА організація,Чернівецька область,36965907,"Чернівецька обл., Чернівецький р-н, вул. Шептицького Андрея Митрополита, буд. 15","Чернівецька обл., Чернівецький р-н, вул. Шептицького Андрея Митрополита, буд. 15",
ЗА ПРАВА ЛЮДИНИ,ПОЛТАВСЬКА ОБЛАСНА організація,Полтавська область,37115475,"Полтавська обл., м. Полтава, вул. Соборності, буд. 71","Полтавська обл., м. Полтава, вул. Соборності, буд. 71",
ЗА ПРАВА ЛЮДИНИ,НОВОСЕЛИЦЬКА РАЙОННА організація,Чернівецька область,37021733,"Чернівецька обл., Чернівецький р-н, вул. Червня 28, буд. 16А","Чернівецька обл., Чернівецький р-н, вул. Червня 28, буд. 16А",
ЗА ПРАВА ЛЮДИНИ,СЕВАСТОПОЛЬСЬКА МІСЬКА організація,севастополь,37055029,"м.. севастополь, Балаклавський, вул. Геловані маршала, буд. 11","м.. севастополь, Балаклавський, вул. Геловані маршала, буд. 11",
ЗА ПРАВА ЛЮДИНИ,ЧЕРКАСЬКА ОБЛАСНА організація,Черкаська область,36994901,"Черкаська обл., м. Черкаси, вул. Смілянська, буд. 149","Черкаська обл., м. Черкаси, вул. Смілянська, буд. 149",
ЗА ПРАВА ЛЮДИНИ,ХЕРСОНСЬКА ОБЛАСНА організація,Херсонська область,36944630,"Херсонська обл., м. Херсон, вул. Комкова, буд. 83","Херсонська обл., м. Херсон, вул. Комкова, буд. 83",
ЗА ПРАВА ЛЮДИНИ,ОДЕСЬКА ОБЛАСНА організація,Одеська область,37007965,"Одеська обл., м. Одеса, вул. Сонячна, буд. 8","Одеська обл., м. Одеса, вул. Сонячна, буд. 8",
ЗА ПРАВА ЛЮДИНИ,Центральний офіс,київ,20078837,"м.. київ, Дарницький, вул. Вишняківська, буд. 9","м.. київ, Дарницький, вул. Вишняківська, буд. 9","АТ ""ОЩАДБАНК"", ЄДРПОУ: 00032129, р/р № UA903226690000026007300558935"
