"Партія","Місцева організація","Географічний обʼєкт","Ідентифікаційний код юридичної особи за ЄДРПОУ","Місцезнаходження","Фактичне місцезнаходження","Реквізити банків, у яких відкрито рахунки"
"Опозиційний блок","Вінницька обласна організація","Вінницька область","37618150","21000, Вінницька обл., м. Вінниця, вул. ПЕРШОТРАВНЕВА, буд. 43",,"ПАТ ПУМБ, МФО 334851, рахунок № 2600815360"
"Опозиційний блок","Волинська обласна організація","Волинська область","39707509","43005, Волинська обл., м. Луцьк, майдан ПРИВОКЗАЛЬНИЙ, буд. 1, кімната 3",,
"Опозиційний блок","Дніпропетровська обласна організація","Дніпропетровська область","39750015","49005, Дніпропетровська обл., м. Дніпро, просп. КАРЛА МАРКСА, буд. 5","49005, Дніпропетровська обл., м. Дніпро, просп. КАРЛА МАРКСА, буд. 5","Відділення ПУМБ м. Дніпропетровськ, МФО 334851, рахунок № 2600813320"
"Опозиційний блок","Донецька обласна організація","Донецька область","39751914","84395, Донецька обл., м. Краматорськ, вул. КУЗНЕЦОВА, буд. 11",,"ПАТ КБ ""ПриватБанк"", МФО 335548, рахунок № 26007053610066"
"Опозиційний блок","Житомирська обласна організація","Житомирська область","39929086","10014, Житомирська обл., м. Житомир, ПЛОЩА ПЕРЕМОГИ, буд. 10, кімната 1-47",,"Житомирське РУ ПАТ КБ ""Приватбанк"", МФО 311744, рахунок № 26008055807991"
"Опозиційний блок","Закарпатська обласна організація","Закарпатська область","38222036","89425, Закарпатська обл., Ужгородський р-н., с. Барвінок, вул. ЕДМУНДА ЕГАНА, буд. 50А",,"ПАТ Комінвестбан, МФО 312248, рахунок № 26003016000800"
"Опозиційний блок","Запорізька обласна організація","Запорізька область","37526809","69001, Запорізька обл., м. Запоріжжя, бульв. ШЕВЧЕНКА, буд. 23","69001, Запорізька обл., м. Запоріжжя, бульв. ШЕВЧЕНКА, буд. 23","ПАТ ""ПУМБ"", МФО 334851, рахунок № 2600612837"
"Опозиційний блок","Івано-Франківська обласна організація","Івано-Франківська область","39711819","76019, Івано-Франківська обл., м. Івано-Франківськ, вул. МАКОГОНА, буд. 31А, оф. 7",,"ПАТ ""ПУМБ"", МФО 334851, рахунок № 26006115305"
"Опозиційний блок","Київська обласна організація","Київська область","39756467","07301, Київська обл., Вишгородський р-н., м. Вишгород, просп. Шевченка, буд. 6",,"Київська філія АТ ""м. банк"", МФО 380593, рахунок № 26006001030575"
"Опозиційний блок","Кіровоградська обласна організація","Кіровоградська область","39662568","25006, Кіровоградська обл., м. Кіровоград, вул. ЕЛЬВОРТІ, буд. 7, оф. 511",,"АБ ""Південний, МФО 328209, рахунок № 26000010007869"
