Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ЗА КОНКРЕТНІ СПРАВИ,Городоцька районна організація,Хмельницька область,39951703,"Хмельницька обл., Городоцький р-н, вул. Грушевського, буд. 59","Хмельницька обл., Городоцький р-н, вул. Грушевського, буд. 59",
ЗА КОНКРЕТНІ СПРАВИ,Білогірська районна організація,Хмельницька область,39949322,"Хмельницька обл., Білогірський р-н, вул. Шевченка, буд. 52","Хмельницька обл., Білогірський р-н, вул. Шевченка, буд. 52",
ЗА КОНКРЕТНІ СПРАВИ,Теофіпольська районна організація,Хмельницька область,39949029,"Хмельницька обл., Теофіпольський р-н, вул. Небесної Сотні, буд. 66","Хмельницька обл., Теофіпольський р-н, вул. Небесної Сотні, буд. 66",
ЗА КОНКРЕТНІ СПРАВИ,Славутська районна організація,Хмельницька область,39951022,"Хмельницька обл., м. Славута, вул. Сокола Антона, буд. 9","Хмельницька обл., м. Славута, вул. Сокола Антона, буд. 9",
ЗА КОНКРЕТНІ СПРАВИ,Красилівська районна організація,Хмельницька область,39956460,"Хмельницька обл., Хмельницький р-н, пров. Булаєнка, буд. 2","Хмельницька обл., Хмельницький р-н, пров. Булаєнка, буд. 2",
ЗА КОНКРЕТНІ СПРАВИ,Ізяславська районна організація,Хмельницька область,39953119,"Хмельницька обл., Шепетівський р-н, вул. Військова, буд. 1","Хмельницька обл., Шепетівський р-н, вул. Військова, буд. 1",
ЗА КОНКРЕТНІ СПРАВИ,Летичівська районна організація,Хмельницька область,39961360,"Хмельницька обл., Летичівський р-н, вул. Прибузька, буд. 17","Хмельницька обл., Летичівський р-н, вул. Прибузька, буд. 17",
ЗА КОНКРЕТНІ СПРАВИ,Деражнянська районна організація політичної партії За конкретні спрви,Хмельницька область,39952560,"Хмельницька обл., Деражнянський р-н, вул. Миру, буд. 40/1","Хмельницька обл., Деражнянський р-н, вул. Миру, буд. 40/1",
ЗА КОНКРЕТНІ СПРАВИ,Полонська районна організація,Хмельницька область,39947126,"Хмельницька обл., Полонський р-н, пров. Українки Л., буд. 30","Хмельницька обл., Полонський р-н, пров. Українки Л., буд. 30",
ЗА КОНКРЕТНІ СПРАВИ,Нетішинська міська організація,Хмельницька область,39947676,"Хмельницька обл., м. Нетішин, просп. Незалежності, буд. 11","Хмельницька обл., м. Нетішин, просп. Незалежності, буд. 11",
ЗА КОНКРЕТНІ СПРАВИ,Дунаєвецька районна організація,Хмельницька область,39951724,"Хмельницька обл., Дунаєвецький р-н, вул. Красінських, буд. 10","Хмельницька обл., Дунаєвецький р-н, вул. Красінських, буд. 10",
ЗА КОНКРЕТНІ СПРАВИ,Шепетівська міська організація,Хмельницька область,39950186,"Хмельницька обл., м. Шепетівка, вул. Рибака Н., буд. 22","Хмельницька обл., м. Шепетівка, вул. Рибака Н., буд. 22",
ЗА КОНКРЕТНІ СПРАВИ,Славутська міська організація,Хмельницька область,39950977,"Хмельницька обл., м. Славута, вул. Сокола Антона, буд. 9","Хмельницька обл., м. Славута, вул. Сокола Антона, буд. 9",
ЗА КОНКРЕТНІ СПРАВИ,Камянець-Подільська районна організація,Хмельницька область,39945857,"Хмельницька обл., м. Камʼянець-Подільський, вул. Лесі Українки, буд. 52","Хмельницька обл., м. Камʼянець-Подільський, вул. Лесі Українки, буд. 52",
ЗА КОНКРЕТНІ СПРАВИ,Волочиська районна організація,Хмельницька область,39950799,"Хмельницька обл., Хмельницький р-н, вул. Лисенка, буд. 1/5","Хмельницька обл., Хмельницький р-н, вул. Лисенка, буд. 1/5",
ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,Хмельницька область,39948512,"Хмельницька обл., м. Хмельницький, вул. Камʼянецька, буд. 12","Хмельницька обл., м. Хмельницький, вул. Камʼянецька, буд. 12","Акціонерне товариство ""Райффайзен Банк Аваль"", ЄДРПОУ: 14305909, р/р № UA853808050000000026002627207; Акціонерне товариство ""Райффайзен Банк Аваль"", ЄДРПОУ: 14305909, р/р № UA633808050000000026003723412; Акціонерне товариство ""Райффайзен Банк Аваль"", ЄДРПОУ: 14305909, р/р № UA233808050000000026003679997"
ЗА КОНКРЕТНІ СПРАВИ,Шепетівська районна організація,Хмельницька область,39950261,"Хмельницька обл., Шепетівський р-н, вул. Рибака Н., буд. 22","Хмельницька обл., Шепетівський р-н, вул. Рибака Н., буд. 22",
ЗА КОНКРЕТНІ СПРАВИ,Хмельницька районна організація,Хмельницька область,39942112,"Хмельницька обл., м. Хмельницький, вул. Камʼянецька, буд. 12","Хмельницька обл., м. Хмельницький, вул. Камʼянецька, буд. 12",
ЗА КОНКРЕТНІ СПРАВИ,Хмельницька міська організація,Хмельницька область,39943121,"Хмельницька обл., м. Хмельницький, вул. Камʼянецька, буд. 12","Хмельницька обл., м. Хмельницький, вул. Камʼянецька, буд. 12",
ЗА КОНКРЕТНІ СПРАВИ,Ярмолинецька районна організація,Хмельницька область,39952162,"Хмельницька обл., Хмельницький р-н, вул. Петропавловська, буд. 48","Хмельницька обл., Хмельницький р-н, вул. Петропавловська, буд. 48",
ЗА КОНКРЕТНІ СПРАВИ,Камянець-Подільська міська організація,Хмельницька область,39946028,"Хмельницька обл., Камʼянець-Подільський р-н, вул. Лесі Українки, буд. 52","Хмельницька обл., Камʼянець-Подільський р-н, вул. Лесі Українки, буд. 52",
ЗА КОНКРЕТНІ СПРАВИ,Старосинявська районна організація,Хмельницька область,39953585,"Хмельницька обл., Хмельницький р-н, вул. Грушевського, буд. 66","Хмельницька обл., Хмельницький р-н, вул. Грушевського, буд. 66",
ЗА КОНКРЕТНІ СПРАВИ,Новоушицька районна організація,Хмельницька область,39950652,"Хмельницька обл., Камʼянець-Подільський р-н, вул. Українська, буд. 16","Хмельницька обл., Камʼянець-Подільський р-н, вул. Українська, буд. 16",
ЗА КОНКРЕТНІ СПРАВИ,Старокостянтинівська міська організація,Хмельницька область,39950165,"Хмельницька обл., Хмельницький р-н, пров. Яворницького, буд. 25","Хмельницька обл., Хмельницький р-н, пров. Яворницького, буд. 25",
ЗА КОНКРЕТНІ СПРАВИ,Старокостянтинівська районна організація,Хмельницька область,39950191,"Хмельницька обл., Хмельницький р-н, пров. Яворницького, буд. 25","Хмельницька обл., Хмельницький р-н, пров. Яворницького, буд. 25",
ЗА КОНКРЕТНІ СПРАВИ,Чемеровецька районна організація,Хмельницька область,39949076,"Хмельницька обл., Камʼянець-Подільський р-н, вул. Центральна, буд. 17","Хмельницька обл., Камʼянець-Подільський р-н, вул. Центральна, буд. 17",
ЗА КОНКРЕТНІ СПРАВИ,Віньковецька районна організація,Хмельницька область,39955252,"Хмельницька обл., Хмельницький р-н, вул. Заславська, буд. 12","Хмельницька обл., Хмельницький р-н, вул. Заславська, буд. 12",
ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,Хмельницька область,39933113,"Хмельницька обл., Хмельницький р-н, вул. Зарічанська, буд. 11/4","Хмельницька обл., Хмельницький р-н, вул. Зарічанська, буд. 11/4","Акціонерне товариство ""Райффайзен Банк Аваль"", ЄДРПОУ: 14305909, р/р № UA443808050000000026008627007"
