Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ПАРТІЯ СИЛЬНА УКРАЇНА,ЗАПОРІЗЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПАРТІЇ СИЛЬНА УКРАЇНА,Запорізька область,39307700,"Запорізька обл., м. Запоріжжя, вул. Макаренка, буд. 13","Запорізька обл., м. Запоріжжя, вул. Макаренка, буд. 13",
ПАРТІЯ СИЛЬНА УКРАЇНА,ОДЕСЬКА РЕГІОНАЛЬНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПАРТІЇ СИЛЬНА УКРАЇНА,Одеська область,33988099,"Одеська обл., м. Одеса, Старобазарний сквер, 3","Одеська обл., м. Одеса, Старобазарний сквер, 3",
ПАРТІЯ СИЛЬНА УКРАЇНА,МИКОЛАЇВСЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПАРТІЇ СИЛЬНА УКРАЇНА,Миколаївська область,39568311,"Миколаївська обл., м. Миколаїв, просп. Центральний, буд. 135","Миколаївська обл., м. Миколаїв, просп. Центральний, буд. 135",
ПАРТІЯ СИЛЬНА УКРАЇНА,КИЇВСЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ СИЛЬНА УКРАЇНА,київ,33741612,"м.. київ, Печерський, вул. Маккейна Джона, буд. 30","м.. київ, Печерський, вул. Маккейна Джона, буд. 30",
ПАРТІЯ СИЛЬНА УКРАЇНА,ОДЕСЬКА МІСЬКА ПАРТІЙНА ОРГАНІЗАЦІЯ ПАРТІЇ СЕРГІЯ ТІГІПКА СИЛЬНА УКРАЇНА,Одеська область,33988078,"Одеська обл., м. Одеса, Старобазарний сквер, 3","Одеська обл., м. Одеса, Старобазарний сквер, 3",
ПАРТІЯ СИЛЬНА УКРАЇНА,РІВНЕНСЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПАРТІЇ СИЛЬНА УКРАЇНА,Рівненська область,39299999,"Рівненська обл., м. Рівне, вул. Кавказька, буд. 6","Рівненська обл., м. Рівне, вул. Кавказька, буд. 6",
ПАРТІЯ СИЛЬНА УКРАЇНА,БІЛОЦЕРКІВСЬКА РАЙОННА ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ЕКОНОМІЧНА ПЛАТФОРМА,Київська область,39195898,"Київська обл., Білоцерківський р-н, вул. Квітнева, буд. 34А","Київська обл., Білоцерківський р-н, вул. Квітнева, буд. 34А",
ПАРТІЯ СИЛЬНА УКРАЇНА,ДОНЕЦЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ІНФОРМАЦІЙНА УКРАЇНА,Донецька область,33796457,"Донецька обл., м. Донецьк, просп. Ілліча, буд. 3","Донецька обл., м. Донецьк, просп. Ілліча, буд. 3",
ПАРТІЯ СИЛЬНА УКРАЇНА,ВОЛИНСЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПАРТІЇ СИЛЬНА УКРАЇНА,Волинська область,33731672,"Волинська обл., м. Луцьк, просп. Волі, буд. 50","Волинська обл., м. Луцьк, просп. Волі, буд. 50",
ПАРТІЯ СИЛЬНА УКРАЇНА,ВІННИЦЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПАРТІЇ СИЛЬНА УКРАЇНА,Вінницька область,33911639,"Вінницька обл., м. Вінниця, вул. Воїнів-Інтернаціоналістів, буд. 6","Вінницька обл., м. Вінниця, вул. Воїнів-Інтернаціоналістів, буд. 6",
ПАРТІЯ СИЛЬНА УКРАЇНА,ЗАКАРПАТСЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПАРТІЇ СИЛЬНА УКРАЇНА,Закарпатська область,34022472,"Закарпатська обл., м. Ужгород, вул. Корольова ак., буд. 17","Закарпатська обл., м. Ужгород, вул. Корольова ак., буд. 17",
ПАРТІЯ СИЛЬНА УКРАЇНА,ВІННИЦЬКА МІСЬКА ОРГАНІЗАЦІЯ ПАРТІЇ СИЛЬНА УКРАЇНА,Вінницька область,33966300,"Вінницька обл., м. Вінниця, вул. Воїнів-Інтернаціоналістів, буд. 6","Вінницька обл., м. Вінниця, вул. Воїнів-Інтернаціоналістів, буд. 6",
ПАРТІЯ СИЛЬНА УКРАЇНА,ДНІПРОПЕТРОВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПАРТІЇ СИЛЬНА УКРАЇНА,Дніпропетровська область,36840063,"Дніпропетровська обл., м. Дніпро, бульв. Слави, буд. 36","Дніпропетровська обл., м. Дніпро, бульв. Слави, буд. 36",
ПАРТІЯ СИЛЬНА УКРАЇНА,ЧЕРНІГІВСЬКА РЕГІОНАЛЬНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПАРТІЇ СЕРГІЯ ТІГІПКА СИЛЬНА УКРАЇНА,Чернігівська область,39250686,"Чернігівська обл., м. Чернігів, вул. 1-го Травня, буд. 78","Чернігівська обл., м. Чернігів, вул. 1-го Травня, буд. 78",
ПАРТІЯ СИЛЬНА УКРАЇНА,ЯСИНУВАТСЬКА РАЙОННА ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ІНФОРМАЦІЙНА УКРАЇНА,Донецька область,33513534,"Донецька обл., м. Ясинувата, Мікрорайон №3, 1","Донецька обл., м. Ясинувата, Мікрорайон №3, 1",
ПАРТІЯ СИЛЬНА УКРАЇНА,ЯСИНУВАТСЬКА МІСЬКА ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ІНФОРМАЦІЙНА УКРАЇНА,Донецька область,33796462,"Донецька обл., м. Ясинувата, вул. Октябрська, буд. 184","Донецька обл., м. Ясинувата, вул. Октябрська, буд. 184",
ПАРТІЯ СИЛЬНА УКРАЇНА,ЧЕРКАСЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПАРТІЇ СИЛЬНА УКРАЇНА,Черкаська область,33978396,"Черкаська обл., м. Черкаси, вул. Вишневецького Байди, буд. 47","Черкаська обл., м. Черкаси, вул. Вишневецького Байди, буд. 47",
ПАРТІЯ СИЛЬНА УКРАЇНА,СОЛОМʼЯНСЬКА РАЙОННА У М.КИЄВІ ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ СИЛЬНА УКРАЇНА,київ,33944685,"м.. київ, Соломʼянський, вул. Мартиросяна, буд. 16/14","м.. київ, Соломʼянський, вул. Мартиросяна, буд. 16/14",
ПАРТІЯ СИЛЬНА УКРАЇНА,УЖГОРОДСЬКА МІСЬКА ПАРТІЙНА ОРГАНІЗАЦІЯ ПАРТІЇ СИЛЬНА УКРАЇНА,Закарпатська область,39269021,"Закарпатська обл., м. Ужгород, вул. Кошицька, буд. 6","Закарпатська обл., м. Ужгород, вул. Кошицька, буд. 6",
ПАРТІЯ СИЛЬНА УКРАЇНА,ТЕРНОПІЛЬСЬКА МІСЬКА ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ЕКОНОМІЧНА ПЛАТФОРМА,Тернопільська область,33916396,"Тернопільська обл., м. Тернопіль, бульв. Вишневецького Дмитра, буд. 5","Тернопільська обл., м. Тернопіль, бульв. Вишневецького Дмитра, буд. 5",
ПАРТІЯ СИЛЬНА УКРАЇНА,ТЕРНОПІЛЬСЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПАРТІЇ СИЛЬНА УКРАЇНА,Тернопільська область,33916366,"Тернопільська обл., м. Тернопіль, вул. 15 Квітня, буд. 29","Тернопільська обл., м. Тернопіль, вул. 15 Квітня, буд. 29",
ПАРТІЯ СИЛЬНА УКРАЇНА,ЧОРНОМОРСЬКА РАЙОННА ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇСИЛЬНА УКРАЇНА,київ,37127454,"м.. київ, Деснянський, вул. Пожарського (Деснянський р-н, ), 10/15","м.. київ, Деснянський, вул. Пожарського (Деснянський р-н, ), 10/15",
ПАРТІЯ СИЛЬНА УКРАЇНА,ДОНЕЦЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ СИЛЬНА УКРАЇНА,Донецька область,26021117,"Донецька обл., м. Донецьк, просп. Ілліча, буд. 3","Донецька обл., м. Донецьк, просп. Ілліча, буд. 3",
